177	A	A	o0900000	𒚐
257	MIR~a	MIR~a	o0901390	𒧪
257	MIR~b	MIR~b	o0901391	𒧫
258	MU	MU	o0901392	𒧬
258	MUD	MUD~v1	o0901394	𒧮
258	MUD₃~a	MUD₃~a	o0901396	𒧯
258	MUD₃~c	MUD₃~c	o0901398	𒧲
258	MUD₃@g	MUD₃~a@g	o0901401	𒧰
258	MUL	MUL	o0901404	𒧴
258	MUN~a2	MUN~a2	o0901408	𒧶
258	MUN~a4	MUN~a4	o0901410	𒧸
259	MUN~b	MUN~b	o0901411	𒧹
259	MUNŠUB~b	MUNŠUB~b	o0901414	𒧻
259	MUNU₃	MUNU₃	o0901415	𒧼
259	MUŠ	MUŠ	o0901417	𒧾
259	MUŠ₃~a	MUŠ₃~a~v2	o0901421	𒨃
259	MUŠEN	MUŠEN	o0901426	𒨅
260	NA~a	NA~a	o0901437	𒨋
260	NA~b	NA~b	o0901438	𒨌
261	NA~c	NA~c	o0901439	𒨍
261	NA₂~a	NA₂~a	o0901442	𒨏
261	NAGA~a	NAGA~a	o0901452	𒨖
261	NAGA~b	NAGA~b	o0901453	𒨘
261	NAGAR~a	NAGAR~a	o0901457	𒨙
262	NAGAR~b	NAGAR~b	o0901461	𒨝
263	NAM~d	NAM~d	o0901467	𒨢
263	NAM₂	NAM₂~v2	o0903431	𒨣
265	NAM₂@g	NAM₂@g	o0901470	𒨥
265	NAMEŠDA	NAMEŠDA~v1	o0901473	𒨨
266	NANŠE~b	NANŠE~b	o0901480	𒨭
266	NAR	NAR	o0901481	𒨮
266	NE~a	NE~a	o0901483	𒨯
266	NE~d	NE~d	o0901488	𒨴
267	NERGAL~x	NERGAL~v	o0901491	𒨵
270	NESAG₂~a	NESAG₂~a	o0901493	𒨶
271	NESAG₂~b	NESAG₂~b	o0901496	𒨷
267	NI~a	NI~a	o0901501	𒨺
267	NI~b	NI~b	o0901502	𒨾
268	NI~b+4(N57)	|NI~b×4(N57)|	o0901508	𒩀
268	NI~b+?	|NI~b×X|	o0901510	𒨿
268	NI₂	NI₂	o0901513	𒩁
268	NIGIN	NIGIN	o0901514	𒩂
269	NIM~a	NIM~a	o0901516	𒩃
269	NIM~b1	NIM~b1	o0901517	𒩄
269	NIM~b2	NIM~b2	o0901518	𒩅
269	NIMGIR	NIMGIR~v1	o0901522	𒩈
269	NIN	NIN	o0901524	𒩉
269	NINDA₂	NINDA₂~v1	o0901526	𒩧
270	NINDA₂+AN+?	|NINDA₂×(AN.X)|	o0901537	𒩎
270	NINDA₂+GIŠ	|NINDA₂×GIŠ|	o0901544	𒩓
270	NINDA₂+1(N1)	|NINDA₂×1(N01)|	o0901557	𒩣
270	NINDA₂+2(N1)	|NINDA₂×2(N01)|	o0901558	𒩤
270	NINKUM	NINKUM	o0901577	𒩨
270	NINLIL	NINLIL	o0901578	𒩩
270	NIR~a	NIR~a	o0901580	𒩪
270	NIR~b	NIR~b	o0901581	𒩬
271	NU	NU	o0901584	𒩭
271	NU@g	NU@g	o0901585	𒩮
271	NU₁₁	NU₁₁	o0901586	𒩯
272	NU₁₁+NU₁₁	|NU₁₁&NU₁₁|	o0901587	𒩰
272	NUN~a	NUN~a	o0901592	𒩴
273	NUN~b	NUN~b	o0901593	𒩺
209	EN~a+NUN~a	|NUN~a+EN~a~v2|	o0901606	𒩶
273	NUNUZ~a1	NUNUZ~a1	o0901614	𒪂
273	NUNUZ~b1	NUNUZ~b1	o0901616	𒪅
273	NUNUZ~c1	NUNUZ~c~v1	o0901619	𒪈
274	PA~a	PA~a	o0901625	𒪋
274	PAD~a	PAD~a	o0901636	𒪏
274	PAD~b	PAD~b	o0901637	𒪐
274	PAP~a	PAP~a	o0901639	𒪑
275	PAP~b	PAP~b	o0901640	𒪓
275	PIRIG~a1	PIRIG~a1	o0901645	𒪕
275	PIRIG~b1	PIRIG~b1	o0901648	𒪘
275	PU₂	PU₂	o0901656	𒪛
276	RAD~a	RAD~a	o0901659	𒪝
276	RAD~b	RAD~b	o0901660	𒪠
276	RAD@g	RAD~a@g	o0901662	𒪞
276	RI₈~a	RI₈~a	o0901668	𒪡
276	RI₈~b	RI₈~b	o0901669	𒪢
277	RU	RU~v1	o0901671	𒪥
277	SA~a	SA~a	o0901674	𒪦
277	SAG	SAG~v1	o0901678	𒪮
278	SAG@n	SAG@n	o0901695	𒪬
278	SAGŠU	SAGŠU	o0901696	𒪴
278	SAL	SAL	o0901697	𒪵
278	SANGA~a	SANGA~a	o0901709	𒪺
280	SANGA~b	SANGA~b	o0901712	𒪽
280	SAR~a	SAR~a	o0901718	𒫀
280	SAR~b	SAR~b	o0901719	𒫂
280	SAR~c	SAR~c	o0901720	𒫃
292	ŠE~a+SAR~a	|SAR~a×ŠE~a|	o0901723	𒫁
280	SI	SI~v1	o0901725	𒫇
281	SI+ŠE₃	|SI×ŠE₃~v1|	o0901734	𒫆
281	SI₄~a	SI₄~a	o0901739	𒫈
281	SIG	SIG~b	o0901747	𒫏
281	SIG₂~a1	SIG₂~a1	o0901751	𒫑
282	SIG₂~a2	SIG₂~a2	o0901752	𒫒
282	SIG₂~a3	SIG₂~a3	o0901753	𒫓
282	SIG₂~b	SIG₂~b	o0901757	𒫗
282	SIG₂~c1	SIG₂~c1	o0901758	𒫚
282	SIG₂~c2	SIG₂~c2	o0901759	𒫛
282	SIG₂~d1	SIG₂~d1	o0901760	𒫜
283	SIG₄	SIG₄	o0901770	𒫢
283	SIG₇	SIG₇~v1	o0901772	𒫤
283	SILA₃~a	SILA₃~a	o0901775	𒫥
284	SILA₃~b	SILA₃~b	o0901776	𒬊
283	SILA₃~a+A	|SILA₃~a×A|	o0901781	𒫦
226	GARA₂~a+SILA₃~a	|SILA₃~a×GARA₂~a|	o0901792	𒫪
283	SILA₃~a+GEŠTU~a	|SILA₃~a×GEŠTU~a~v2|	o0901794	𒫫
283	SILA₃~a+HI~a	|SILA₃~a×HI|	o0901802	𒫯
283	SILA₃~a+NAGA~a	|SILA₃~a×NAGA~a|	o0901826	𒫹
284	SILA₃~b+NI~b	|SILA₃~b×NI~b|	o0901831	𒬍
283	SILA₃~a+NUN~b	|SILA₃~a×NUN~b|	o0901834	𒫻
283	SILA₃~a+ŠU	|SILA₃~a×ŠU|	o0901845	𒬁
283	SILA₃~a+ZATU629	|SILA₃~a×ZATU629~v1|	o0901852	𒬄
284	SILA₃~a+ZATU646~b	|SILA₃~a×ZATU646|	o0901854	𒬅
284	SILA₃~c+ZATU687	|SILA₃~c×ZATU687|	o0901858	𒬑
284	SILA₄~a	SILA₄~a	o0901860	𒬓
284	SILA₄~b	SILA₄~b	o0901861	𒬔
284	SILA₄~d	SILA₄~d	o0901864	𒬖
284	SIMUG	SIMUG~v1	o0901867	𒬙
284	SIPA	SIPA	o0901868	𒬚
285	SU~a	SU~a	o0901870	𒬛
285	SU~a+1(N58)	|SU~a×1(N58)|	o0901875	𒬜
285	SU₃	SU₃	o0901876	𒬟
285	SUG	SUG	o0901878	𒬠
286	SUG₅	SUG₅	o0901879	𒬡
286	SUH₃	SUH₃	o0901880	𒬢
286	SUHUR	SUHUR~b	o0901882	𒬣
287	SUHUR@g	SUHUR@g	o0901883	𒬤
287	SUKKAL	SUKKAL	o0901887	𒬦
288	SUKUD~a	SUKUD	o0901888	𒬧
288	SUKUD+SUKUD~a	|(SUKUD+SUKUD)~a|	o0901890	𒬨
288	SUKUD+SUKUD~b	|(SUKUD+SUKUD)~b|	o0901891	𒬩
288	SUKUD@g~b	SUKUD@g~b	o0901896	𒬬
288	SUM~a	SUM~a	o0901902	𒬰
288	SUM~b	SUM~b	o0901904	𒬳
288	SUMAŠ	SUMAŠ	o0901907	𒬴
288	SUR	SUR	o0901908	𒬵
289	SUSA	SUSA	o0901909	𒬶
289	ŠA	ŠA~v1	o0901911	𒬻
289	ŠA+HI@g~a	|(ŠA×HI@g~a)~a|	o0901914	𒬸
289	ŠA@g	ŠA@g	o0901916	𒬺
289	ŠA₃~a1	ŠA₃~a1	o0901918	𒬽
290	ŠA₃~a2	ŠA₃~a2	o0901919	𒬾
290	ŠAB~a	ŠAB~a	o0901926	𒭂
290	ŠAGAN	ŠAGAN~v1	o0901931	𒭇
291	ŠAGINA	ŠAGINA	o0901932	𒭈
291	ŠAH₂~a	ŠAH₂~a	o0901934	𒭉
291	ŠAKIR~a	ŠAKIR~a	o0901938	𒭌
291	ŠAKIR~b	ŠAKIR~b	o0901939	𒭍
291	ŠAKIR~c	ŠAKIR~c	o0901940	𒭎
291	ŠAM₂	ŠAM₂	o0901941	𒭏
292	ŠE~a	ŠE~a	o0901946	𒭒
293	ŠE~b	ŠE~b	o0901947	𒭘
292	ŠE~a+KIN₂~c	|ŠE~a.KIN₂~c|	o0901953	𒭓
292	ŠE~a+NAM₂	|ŠE~a.NAM₂|	o0901955	𒭔
292	ŠE~a+ŠE~a	|ŠE~a&ŠE~a|	o0901959	𒭖
292	ŠE~a@t	ŠE~a@t	o0901961	𒭗
293	ŠE₃	ŠE₃~v1	o0901963	𒭜
293	ŠE₃@t	ŠE₃@t~v1	o0901965	𒭝
293	ŠEG₉	ŠEG₉	o0901966	𒭞
293	ŠELU	ŠELU	o0901967	𒭟
293	ŠEN~a	ŠEN~a	o0901969	𒭠
293	ŠEN~b	ŠEN~b	o0901971	𒭢
293	ŠEN~c	ŠEN~c	o0901973	𒭤
294	ŠENNUR~a	ŠENNUR~a	o0901983	𒭫
294	ŠIDIM	ŠIDIM	o0901990	𒭰
294	ŠIM~a	ŠIM~a	o0901993	𒭲
294	ŠIR~a	ŠIR~a	o0901998	𒭶
294	ŠITA~a1	ŠITA~a1	o0902004	𒭻
295	ŠITA~a3	ŠITA~a3	o0902006	𒮃
295	ŠITA~b1	ŠITA~b1	o0902007	𒮄
295	ŠITA~b3	ŠITA~b3	o0902009	𒮈
295	ŠITA~a1+KAK	|ŠITA~a1×KAK~a|	o0902014	𒭼
295	ŠITA~a1+ŠU	|ŠITA~a1×ŠU|	o0902020	𒭽
295	ŠU	ŠU	o0902033	𒮍
296	ŠU@g	ŠU@g	o0902036	𒮐
296	ŠU₂	ŠU₂~a	o0902039	𒮑
296	ŠU₂+EN~a	|ŠU₂~a.EN~a~v1|	o0902046	𒮓
296	ŠU₁₂	ŠU₁₂	o0902059	𒮝
297	ŠUBUR	ŠUBUR	o0902060	𒮞
298	ŠUM	ŠUM	o0902061	𒮟
298	ŠURUPPAK~a	ŠURUPPAK~a	o0902068	𒮢
298	TA~c	TA~c	o0902076	𒮨
298	TAG~a1	TAG~a1	o0902083	𒮬
298	TAG~a2	TAG~a2	o0902084	𒮮
298	TAG~a4	TAG~a4	o0902086	𒮰
299	TAG~b	TAG~b	o0902087	𒮱
299	TAK₄~a	TAK₄~a	o0902094	𒮴
299	TAR~a	TAR~a	o0902100	𒮸
300	TE	TE	o0902102	𒮹
300	TI~a	TI~v1	o0902104	𒮾
300	TI~a@g	TI@g	o0902105	𒮻
300	TIDNUM	TIDNUM	o0902108	𒮿
300	TILLA₂	TILLA₂	o0902109	𒯀
301	TU~a	TU~a	o0902111	𒯁
301	TU~b	TU~b	o0902112	𒯂
301	TUG₂~a	TUG₂~a	o0902116	𒯄
301	TUG₂~a@g	TUG₂~a@g	o0902123	𒯆
301	TUM~a	TUM~a	o0902128	𒯋
302	TUM~b	TUM~b	o0902129	𒯍
302	TUN₃~a	TUN₃~a	o0902136	𒯐
302	TUN₃~b	TUN₃~b	o0902137	𒯑
302	TUR	TUR~v1	o0902140	𒯕
303	TUR₃~a	TUR₃~a	o0902146	𒯘
303	TUR₃~b	TUR₃~b	o0902147	𒯚
303	U₂~a	U₂~a	o0902156	𒯜
303	U₂~b	U₂~b	o0902157	𒯝
304	U₄	U₄	o0902161	𒯡
305	U₄+ŠU₂	|U₄.ŠU₂~b|	o0902177	𒯢
305	U₄+2(N57)	|U₄×2(N57)|	o0902207	𒰌
305	U₈	U₈~v2	o0902222	𒰙
305	UB	UB	o0902227	𒰛
305	UBI~c	UBI~c	o0902230	𒰝
306	UD₅~a	UD₅~a~v1	o0902235	𒰡
306	UD₅~a@g	UD₅~a@g	o0902241	𒰠
306	UDU~a	UDU~a	o0902243	𒰥
306	UDU~c	UDU~c	o0902245	𒰩
306	UDUNITA~a	UDUNITA~a	o0902250	𒰪
306	UH₃~a	UH₃~a	o0902256	𒰮
306	UH₃~a@t	UH₃~a@t	o0902259	𒰯
306	UKKIN~a	UKKIN~a	o0902261	𒰱
307	UKKIN~b	UKKIN~b	o0902263	𒰳
307	UMUN₂	UMUN₂~v1	o0902291	𒱃
308	UNUG~a	UNUG~a	o0902293	𒱄
308	UNUG@s	UNUG~a@s	o0902300	𒱅
308	UR~a	UR~a	o0902302	𒱊
308	UR₂	UR₂	o0902309	𒱏
308	UR₂+1(N57)	|UR₂×1(N57)|	o0902310	𒱑
308	UR₂+TAR	|UR₂×TAR~c|	o0902311	𒱐
308	UR₃~a2	UR₃~a2	o0902315	𒱔
309	UR₃~b1	UR₃~b1	o0902317	𒱖
309	UR₃~b2	UR₃~b2	o0902318	𒱘
309	UR₄~a	UR₄~a	o0902323	𒱙
309	UR₄~b	UR₄~b	o0902324	𒱚
309	UR₅~b	UR₅~b	o0902328	𒱝
309	URI	URI	o0902329	𒱞
309	URI₃~a	URI₃~a	o0902332	𒱟
310	URI₅	URI₅	o0902337	𒱢
310	URU~a1	URU~a1	o0902339	𒱣
310	URUDU~a	URUDU~a	o0902373	𒱳
310	URUDU@g~c	URUDU@g~c	o0902381	𒱺
310	UŠ~a	UŠ~a	o0902384	𒱼
311	UŠ~b	UŠ~b	o0902385	𒱾
311	UŠ~b+UŠ~b	|UŠ~b&UŠ~b|	o0902393	𒲀
311	UŠUMGAL	UŠUMGAL	o0902394	𒲃
311	UŠUR₃~b1	UŠUR₃~b1	o0902397	𒲄
311	UŠUR₃~b2	UŠUR₃~b2	o0902398	𒲅
311	UTUA~b	UTUA~b	o0902401	𒲈
311	UTUL~a	UTUL~a	o0902406	𒲊
311	UTUL~b	UTUL~b	o0902407	𒲋
311	UZ~a	UZ~a	o0902411	𒲎
312	ZA~x	ZA~v	o0902416	𒲐
312	ZABALAM~a	ZABALAM~a	o0902418	𒲑
312	ZAG~a	ZAG~a	o0902422	𒲓
313	ZATU621~a	ZATU621~a	o0902433	𒲜
313	ZATU623	ZATU623~v1	o0902439	𒲢
313	ZATU630	ZATU630	o0902458	𒲲
313	ZATU632~a	ZATU632~a	o0902461	𒲴
313	ZATU633~a	ZATU633~a	o0902466	𒲸
313	ZATU633~b	ZATU633~b	o0902467	𒲹
313	ZATU636	ZATU636~v1	o0902471	𒲽
313	ZATU644~b	ZATU644~b	o0902480	𒳆
313	ZATU647	ZATU647~v1	o0902485	𒳉
314	ZATU648	ZATU648	o0902486	𒳊
314	ZATU651	ZATU651~v1	o0902491	𒳗
314	ZATU651+AN	|ZATU651×AN|	o0902493	𒳏
314	ZATU651@g	ZATU651@g	o0902505	𒳖
314	ZATU659	ZATU659	o0902506	𒳚
314	ZATU659+1(N58)	|ZATU659×1(N58@t)|	o0902509	𒳝
314	ZATU662	ZATU662~v1	o0902512	𒳠
315	ZATU662+1(N14)	|ZATU662~v1×1(N14)|	o0902516	𒳡
315	ZATU679	ZATU679	o0902540	𒳸
315	ZATU680~b	ZATU680~b	o0902544	𒳻
315	ZATU681	ZATU681	o0902548	𒳿
315	ZATU684	ZATU684	o0902554	𒴄
315	ZATU686~a	ZATU686~a	o0902557	𒴆
315	ZATU686~c	ZATU686~c	o0902559	𒴈
315	ZATU687	ZATU687	o0902560	𒴉
315	ZATU693	ZATU693~v1	o0902569	𒴒
315	ZATU694~c	ZATU694~c	o0902575	𒴖
316	ZATU697~a	ZATU697~a	o0902584	𒴜
316	ZATU707~a	ZATU707~a	o0902601	𒴫
316	ZATU714	ZATU714	o0902613	𒴶
316	ZATU718	ZATU718	o0902619	𒴻
316	ZATU725	ZATU725~v1	o0902627	𒵃
316	ZATU732	ZATU732	o0902637	𒵌
316	ZATU735~b	ZATU735~b	o0902642	𒵐
316	ZATU736~b	ZATU736~b	o0902648	𒵕
317	ZATU737	ZATU737~v1	o0902650	𒵤
215	GABURRA	|ZATU737×BUR~a|	o0902657	𒵙
317	ZATU737+DI	|ZATU737~v2×DI|	o0902659	𒵨
317	ZATU737+GAR	|ZATU737~v1×GAR|	o0902666	𒵦
317	ZATU737+NI~a@g	|ZATU737×NI~a@g|	o0902669	𒵞
317	ZATU737+SAL	|ZATU737~v3×SAL|	o0902671	𒵪
317	ZATU737+U₄	|ZATU737~v3×U₄|	o0902680	𒵫
318	ZATU737+?	|ZATU737~v2×X|	o0902683	𒵩
318	ZATU750	ZATU750~v1	o0902693	𒵲
318	ZATU751~a	ZATU751~a	o0902697	𒵵
318	ZATU751~b	ZATU751~b	o0902698	𒵶
318	ZATU752	ZATU752~v1	o0902700	𒵸
318	ZATU753	ZATU753	o0902701	𒵹
318	ZATU758	ZATU758	o0902710	𒶁
318	ZATU759+KU₆	|ZATU759×KU₆~a|	o0902714	𒶃
318	ZATU766	ZATU766	o0902732	𒶒
319	ZATU777	ZATU777~v1	o0902747	𒶠
319	ZATU786	ZATU786	o0902757	𒶪
319	ZATU806	ZATU806	o0902774	𒶺
312	ZI~a	ZI~a	o0902829	𒷫
313	ZUBI~a	ZUBI~a	o0902838	𒷯
319	1(N1)	1(N01)	o0902858	𒕐
320	2(N1)	2(N01)~v	o0903435	󰁟
320	3(N1)	3(N01)~v	o0903436	󰁠
321	4(N1)	4(N01)	o0902861	𒕓
321	5(N1)	5(N01)~v	o0903437	󰁡
321	6(N1)	6(N01)~v	o0903438	󰁢
322	8(N1)	8(N01)~v	o0903440	󰁤
322	9(N1)	9(N01)~v	o0903441	󰁥
322	1(N2)	1(N02)	o0902869	𒖾
322	1(N4)	1(N04)	o0902884	𒘆
322	1(N6)	1(N06)	o0902899	𒗑
322	1(N8)	1(N08~b)	o0902910	󰃵
322	2(N8)	2(N08~b)	o0902913	󰃶
322	1(N14)	1(N14)	o0902929	𒕢
324	2(N14)	2(N14~t)	o0902931	𒕣
324	3(N14)	3(N14)	o0902932	𒕤
324	4(N14)	4(N14)	o0902933	𒕥
324	5(N14)	5(N14)~v1	o0902935	𒕦
324	6(N14)	6(N14)~v1	o0902937	𒕧
324	1(N16)	1(N16)	o0902960	󰃻
324	1(N17)	1(N17)	o0902961	󰃼
324	1(N28)	1(N28B)	o0903029	𒘀
325	1(N29~a)	1(N29~a)	o0903032	𒘥
325	1(N31)	1(N31)	o0903056	𒖳
325	1(N34)	1(N34)	o0903059	𒕫
325	2(N34)	2(N34)~v	o0903505	󰂥
325	3(N34)	3(N34)~v	o0903506	󰂦
325	1(N45)	1(N45~a)	o0903135	𒗽
326	1(N57)	1(N57)	o0903210	󰄐
291	ŠAH₂~a+1(N57)	|1(N57).ŠAH₂~a|	o0903219	𒷵
298	ŠUBUR+1(N57)	|1(N57).ŠUBUR~v1|	o0903221	𒷷
326	2(N57)	2(N57)	o0903222	󰄑
298	ŠUBUR+2(N57)	|2(N57).ŠUBUR|	o0903231	𒷻
326	3(N57)	3(N57)	o0903234	󰄒
275	PIRIG~b1+3(N57)	|3(N57).PIRIG~b1|	o0903248	𒸂
298	ŠUBUR+3(N57)	|3(N57).ŠUBUR|	o0903252	𒸃
327	4(N57)	4(N57)	o0903257	󰄓
327	5(N57)	5(N57)	o0903264	󰄔
327	7(N57)	7(N57)	o0903273	󰄖
268	NI~b+8(N57)	|8(N57).NI~b|	o0903277	𒸌
327	1(N58)	1(N58)	o0903280	󰄚
188	BAD+DIŠ~b	|1(N58)~a.BAD~a|	o0903282	𒸏
309	UR₃~b1+3(N58)	|3(N58).UR₃~b1|	o0903287	𒸐
327	4(N58)	4(N58)	o0903288	󰄝
327	9(N58)	9(N58)	o0903291	󰄠
327	10(N58)	10(N58)	o0903292	󰄡
327	12(N58)	12(N58)	o0903293	󰄢
